SSP,MODEL,VARIABLE,UNIT,REGION,Region,Year,GDPP,Growth_rate
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2065,38344.74162,0.04120518
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2070,39891.29981,0.040332993
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2075,41284.66465,0.034929041
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2080,42565.90152,0.031034208
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2085,43567.95275,0.023541173
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2090,44644.39702,0.024707249
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2095,45712.77997,0.023930953
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Russian Federation,2100,46642.06832,0.020328852
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2010,20042.95403,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2015,23174.22013,0.156227774
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2020,26727.81077,0.153342405
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2025,30006.69459,0.122676857
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2030,33347.83757,0.111346585
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2035,36692.32581,0.100291008
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2040,39901.22692,0.087454285
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2045,42732.33784,0.070952979
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2050,45244.78804,0.058795056
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2055,47660.88598,0.05340058
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2060,50380.79839,0.05706802
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2065,53577.80336,0.063456814
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2070,56912.80483,0.062245954
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2075,60031.38165,0.054795697
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2080,62833.86679,0.046683669
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2085,65414.28442,0.041067306
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2090,67953.74706,0.038821225
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2095,70669.46878,0.039964267
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Slovakia,2100,73585.75318,0.041266539
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2010,26961.44056,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2015,27411.73512,0.016701428
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2020,28530.98853,0.040831177
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2025,29526.92765,0.034907277
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2030,30622.26192,0.037096114
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2035,31543.36338,0.030079472
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2040,32221.10572,0.021486052
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2045,32770.3985,0.017047608
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2050,33647.00683,0.026750005
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2055,35030.74467,0.041125139
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2060,36884.80053,0.052926533
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2065,39064.24082,0.059087761
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2070,41144.17136,0.053243849
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2075,43012.62616,0.045412381
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2080,45000.1221,0.046207268
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2085,47124.63589,0.047211289
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2090,49534.19652,0.051131655
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2095,52223.32019,0.054288226
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Spain,2100,54987.48008,0.052929608
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2010,33763.50185,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2015,37248.84539,0.103228141
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2020,40464.98867,0.086342093
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2025,43350.4258,0.071307004
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2030,45988.7175,0.060859649
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2035,48430.06254,0.053085739
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2040,50879.76156,0.050582198
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2045,53222.82648,0.04605102
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2050,55254.89108,0.038180321
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2055,56900.25127,0.029777639
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2060,58700.94271,0.031646459
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2065,61197.50306,0.042530158
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2070,63656.87026,0.040187378
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2075,65832.30674,0.034174418
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2080,67889.73394,0.031252546
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2085,69879.7834,0.029312966
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2090,72011.6088,0.030507041
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2095,74490.46651,0.034423029
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Sweden,2100,77154.76712,0.035767001
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2010,6079.057384,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2015,7509.610344,0.2353248
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2020,9097.065723,0.211389847
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2025,10808.71752,0.188154274
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2030,12485.33201,0.155116875
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2035,14006.37872,0.121826693
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2040,15432.54727,0.10182279
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2045,16710.3199,0.08279726
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2050,17882.0238,0.07011858
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2055,19174.77038,0.07229308
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2060,20730.35794,0.081126789
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2065,22509.2955,0.085813162
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2070,24352.87582,0.081903066
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2075,26118.43463,0.072498986
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2080,27826.75388,0.065406648
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2085,29535.84437,0.061418967
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2090,31317.61122,0.060325577
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2095,33184.50755,0.059611709
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,Ukraine,2100,35094.00994,0.057541984
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2010,32469.95232,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2015,34068.8524,0.049242452
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2020,37190.5155,0.091628067
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2025,39844.6577,0.071366104
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2030,42126.69342,0.057273317
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2035,44135.23436,0.047678581
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2040,46154.01239,0.045740734
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2045,48117.84396,0.042549531
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2050,49800.4271,0.034967966
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2055,51353.65946,0.031189137
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2060,53183.4036,0.035630258
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2065,55312.67523,0.040036393
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2070,57507.51242,0.039680547
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2075,59457.32021,0.033905271
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2080,61320.82492,0.031341889
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2085,63231.16109,0.031153139
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2090,65333.9167,0.033255053
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2095,67755.60103,0.037066266
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,Europe,United Kingdom,2100,70402.18916,0.039060802
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2010,35332.40381,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2015,37752.87096,0.06850559
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2020,40593.23076,0.075235597
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2025,42836.16554,0.055253912
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2030,45363.07753,0.058990154
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2035,48736.69305,0.074369194
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2040,52795.90913,0.083288706
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2045,56969.27163,0.079047081
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2050,60800.78301,0.067255755
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2055,64237.1124,0.056517848
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2060,67626.46042,0.052763082
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2065,71262.96441,0.053773389
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2070,74991.17078,0.052316184
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2075,78631.95342,0.048549484
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2080,82377.76908,0.047637322
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2085,86241.47983,0.046902347
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2090,90413.12291,0.048371655
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2095,95033.03035,0.051097753
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Canada,2100,100033.4996,0.052618224
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2010,12428.56754,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2015,13959.35186,0.123166593
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2020,15554.38399,0.114262621
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2025,17004.98019,0.093259637
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2030,18231.83484,0.072146785
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2035,19276.24176,0.057284795
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2040,20145.47082,0.045093285
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2045,20888.40334,0.03687839
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2050,21609.56582,0.034524538
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2055,22358.37282,0.034651645
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2060,23109.66503,0.033602275
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2065,23914.05745,0.034807619
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2070,24728.4757,0.034056047
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2075,25556.86893,0.033499567
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2080,26352.52904,0.031132926
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2085,27095.80307,0.028205036
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2090,27796.58442,0.025863096
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2095,28453.78875,0.023643349
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Mexico,2100,29077.2591,0.021911681
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2010,38173.85828,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2015,40317.9557,0.056166642
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2020,42582.54046,0.056168144
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2025,44803.02472,0.052145415
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2030,47370.50413,0.057305939
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2035,50015.95467,0.055845944
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2040,52849.53799,0.056653589
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2045,55422.76464,0.048689672
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2050,58422.83727,0.054130693
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2055,61116.91214,0.046113386
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2060,64371.31641,0.053248833
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2065,67242.20429,0.044598869
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2070,69945.60572,0.040203938
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2075,72722.533,0.03970124
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2080,75576.02705,0.0392381
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2085,78509.29885,0.038812199
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2090,81525.74143,0.038421469
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2095,84628.94309,0.038064072
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North Central,2100,87822.70148,0.03773837
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2010,47704.38321,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2015,49871.7669,0.045433638
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2020,52137.62559,0.045433696
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2025,54459.93655,0.044541939
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2030,57194.35405,0.050209708
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2035,60041.85682,0.049786431
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2040,63100.25952,0.050937843
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2045,65903.3743,0.044423189
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2050,69133.32354,0.049010377
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2055,72049.39571,0.042180414
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2060,75514.87239,0.048098622
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2065,78591.40462,0.040740746
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2070,81491.03756,0.036895039
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2075,84484.15497,0.036729406
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2080,87575.35184,0.036589073
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2085,90769.52939,0.036473477
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2090,94071.92079,0.036382158
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2095,97488.12,0.03631476
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,North East,2100,101024.1133,0.036271018
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2010,41497.60446,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2015,42965.04829,0.035362133
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2020,44521.7439,0.036231674
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2025,46143.94375,0.036436126
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2030,48190.27173,0.044346621
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2035,50368.69443,0.045204615
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2040,52810.22792,0.048473234
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2045,55089.56217,0.043160849
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2050,57849.67396,0.050102264
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2055,60351.9788,0.043255297
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2060,63432.27375,0.051038839
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2065,66138.16686,0.042657987
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2070,68726.19893,0.039130689
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2075,71350.70935,0.038187918
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2080,74012.47489,0.037305383
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2085,76712.29444,0.036477899
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2090,79450.98997,0.035700868
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2095,82229.40724,0.034970203
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Pacific Coast,2100,85048.41675,0.034282255
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2010,8791.93091,0
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2015,9735.033414,0.107269099
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2020,10846.64394,0.114186617
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2025,11845.43619,0.092083067
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2030,12679.90713,0.070446621
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2035,13416.15167,0.058063875
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2040,14176.60787,0.05668214
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2045,14966.06373,0.055687219
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2050,15749.19257,0.052326975
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2055,16546.97386,0.050655377
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2060,17375.9626,0.050099115
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2065,18284.37038,0.052279565
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2070,19298.71126,0.055475844
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2075,20378.19312,0.055935437
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2080,21492.64313,0.054688363
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2085,22613.67483,0.052158857
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2090,23758.24417,0.050614036
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2095,24940.93277,0.049780135
SSP3,OECD Env-Growth,GDPP,billion US$2005/yr,North & Central America,Rest of Central America,2100,26181.92164,0.049757115
